image,label,nodule_id,split,image_type
"[[0.18865213 0.17826745 0.16079977 ... 0.64179224 0.68923885 0.7271197 ]
 [0.17045055 0.20226829 0.2244066  ... 0.70889723 0.6848291  0.69572234]
 [0.17725277 0.1652501  0.14794324 ... 0.621466   0.6671759  0.6794096 ]
 ...
 [0.11874317 0.13212982 0.13130191 ... 0.29611996 0.3274202  0.3145747 ]
 [0.12260927 0.09573035 0.14329569 ... 0.2481745  0.288248   0.25159633]
 [0.1339765  0.1250998  0.11854995 ... 0.30387804 0.27690166 0.2992404 ]]",2.0,11.0,train,augmented
"[[5.1542753e-03 3.2272912e-03 2.5321865e-03 ... 1.2428306e-04
  1.4707343e-04 1.2615840e-04]
 [5.5222423e-03 3.2087059e-03 2.7682446e-03 ... 1.3269125e-04
  1.8542931e-04 1.4181049e-04]
 [2.7417096e-03 1.5050763e-03 9.0115558e-04 ... 1.1493359e-04
  1.0731640e-04 8.9515801e-05]
 ...
 [2.5635749e-01 2.3229399e-01 1.3617796e-01 ... 2.4841556e-01
  3.8268465e-01 2.5469920e-01]
 [2.0226060e-01 2.9916593e-01 2.2516677e-01 ... 3.8511905e-01
  1.9922093e-01 1.8785156e-01]
 [1.1859821e-01 2.1335535e-01 1.3722190e-01 ... 2.8371638e-01
  3.4934106e-01 4.1178313e-01]]",2.0,11.0,train,augmented
"[[8.4862867e-03 5.7558403e-03 4.7581075e-03 ... 3.6026002e-04
  4.1088511e-04 3.5817889e-04]
 [9.1167158e-03 5.5891033e-03 4.8489748e-03 ... 3.6471503e-04
  4.9172138e-04 3.8686272e-04]
 [5.0864397e-03 3.0719887e-03 1.9197227e-03 ... 3.2921921e-04
  3.0640810e-04 2.7059109e-04]
 ...
 [2.5905231e-01 2.3587246e-01 1.5034856e-01 ... 2.7238393e-01
  3.9055479e-01 2.8194976e-01]
 [2.1006261e-01 2.9863054e-01 2.3238148e-01 ... 3.9533046e-01
  2.2809337e-01 2.2182709e-01]
 [1.3256358e-01 2.2433956e-01 1.5108244e-01 ... 3.0792740e-01
  3.6372364e-01 4.2324510e-01]]",2.0,11.0,train,augmented
"[[0.76862746 0.72941178 0.73725492 ... 0.61960787 0.41568628 0.23137255]
 [0.73333335 0.70588237 0.74117649 ... 0.6156863  0.43529412 0.25490198]
 [0.69411767 0.69803923 0.73725492 ... 0.57647061 0.45882353 0.3137255 ]
 ...
 [0.08627451 0.05490196 0.07450981 ... 0.25098041 0.16078432 0.10980392]
 [0.09411765 0.0627451  0.08627451 ... 0.19215687 0.14509805 0.09019608]
 [0.08627451 0.07058824 0.05882353 ... 0.16078432 0.14117648 0.09803922]]",4.0,2623.0,train,original
"[[0.68351811 0.66161931 0.66479319 ... 0.10208998 0.10420863 0.09992822]
 [0.70075971 0.6675958  0.6944173  ... 0.10441492 0.10013461 0.09730155]
 [0.68704826 0.65861458 0.67240262 ... 0.1059912  0.09259647 0.09815158]
 ...
 [0.28361592 0.29910082 0.25519797 ... 0.13798004 0.14314015 0.17228317]
 [0.30252483 0.29587489 0.27930748 ... 0.12502976 0.18080831 0.18052416]
 [0.29452732 0.25517184 0.29275832 ... 0.14261086 0.15775265 0.13788165]]",4.0,2623.0,train,reconstructed
"[[0.65781486 0.6829938  0.67610925 ... 0.52412784 0.6202817  0.5286151 ]
 [0.6758467  0.65894675 0.697182   ... 0.57452136 0.6010099  0.5513544 ]
 [0.7113234  0.634439   0.71086437 ... 0.44881025 0.5239532  0.48558596]
 ...
 [0.07739148 0.16919202 0.08947354 ... 0.10095493 0.1014301  0.10304402]
 [0.10378008 0.08833515 0.10206386 ... 0.07255396 0.10517335 0.09098366]
 [0.09477078 0.11345311 0.09065922 ... 0.09237323 0.09075779 0.10467064]]",4.0,2623.0,train,augmented
"[[9.02488604e-02 4.90101017e-02 4.43479680e-02 ... 1.51801840e-04
  1.95669476e-04 2.22039627e-04]
 [1.01767167e-01 7.87644237e-02 7.03544989e-02 ... 2.44559720e-04
  2.21479291e-04 2.20934307e-04]
 [4.66960147e-02 3.06171346e-02 2.17990819e-02 ... 1.86236590e-04
  2.03479736e-04 1.00326375e-04]
 ...
 [4.42707330e-01 3.45776409e-01 2.21136391e-01 ... 1.07464552e-01
  1.60151064e-01 1.46096185e-01]
 [4.03436899e-01 3.94339561e-01 4.13739979e-01 ... 1.63512737e-01
  1.26165092e-01 1.03654616e-01]
 [2.51707256e-01 3.06161880e-01 2.59644598e-01 ... 1.20914601e-01
  1.64724901e-01 1.65632695e-01]]",4.0,2623.0,train,augmented
"[[1.41414255e-01 8.43315795e-02 7.96961635e-02 ... 4.41264274e-04
  5.40955400e-04 6.15341647e-04]
 [1.56955406e-01 1.30715460e-01 1.15449436e-01 ... 6.62800681e-04
  5.89028874e-04 5.98354498e-04]
 [8.29679072e-02 6.02346174e-02 4.48098741e-02 ... 5.26163785e-04
  5.75591752e-04 2.98045663e-04]
 ...
 [4.47142035e-01 3.54580164e-01 2.45665759e-01 ... 1.20002657e-01
  1.63493469e-01 1.62610665e-01]
 [4.13248330e-01 3.97813946e-01 4.26147848e-01 ... 1.67286694e-01
  1.46125183e-01 1.23440407e-01]
 [2.80567795e-01 3.20483327e-01 2.84691989e-01 ... 1.32046029e-01
  1.73096716e-01 1.70202389e-01]]",4.0,2623.0,train,augmented
"[[0.78039217 0.78431374 0.78823531 ... 0.66666669 0.66274512 0.66274512]
 [0.78823531 0.78823531 0.78823531 ... 0.67843139 0.67058825 0.66666669]
 [0.7764706  0.79215688 0.79607844 ... 0.67843139 0.67058825 0.65490198]
 ...
 [0.94117647 0.9254902  0.86274511 ... 0.2        0.15294118 0.15294118]
 [0.96470588 0.96862745 0.90980393 ... 0.10980392 0.10588235 0.12156863]
 [0.98039216 0.96862745 0.94901961 ... 0.07058824 0.08235294 0.09019608]]",5.0,1536.0,train,original
"[[0.60573101 0.55669874 0.6219281  ... 0.55248535 0.59091157 0.53781849]
 [0.53771603 0.54974109 0.52802783 ... 0.56430322 0.53743339 0.57484114]
 [0.57931334 0.56060505 0.54894441 ... 0.5671044  0.53535873 0.52126813]
 ...
 [0.51859456 0.41533005 0.46410167 ... 0.17662698 0.18728194 0.1969552 ]
 [0.46412987 0.46107364 0.54123586 ... 0.16684368 0.15826893 0.15520421]
 [0.50720924 0.4619247  0.51246023 ... 0.1739375  0.14162448 0.18985415]]",5.0,1536.0,train,reconstructed
"[[0.5882375  0.5887298  0.6286493  ... 0.8680361  0.9193548  0.8911619 ]
 [0.56943774 0.58110076 0.6438327  ... 0.9031542  0.8863181  0.89573354]
 [0.5603319  0.53975224 0.55302066 ... 0.86643654 0.8664799  0.86481327]
 ...
 [0.26131988 0.28291273 0.32136634 ... 0.15130176 0.1311909  0.15735091]
 [0.23877671 0.21602516 0.34330627 ... 0.08211938 0.09132027 0.0870686 ]
 [0.22550797 0.29007027 0.24915831 ... 0.15659113 0.08578552 0.1288979 ]]",5.0,1536.0,train,augmented
"[[0.08897566 0.05663301 0.05454043 ... 0.00312918 0.00361364 0.00528287]
 [0.08453026 0.0803556  0.0513257  ... 0.00376939 0.00539475 0.00455099]
 [0.047325   0.03378249 0.02169856 ... 0.00334562 0.00394876 0.00295501]
 ...
 [0.6815296  0.6472931  0.44839337 ... 0.14830852 0.24173306 0.14965498]
 [0.6626528  0.635948   0.59971195 ... 0.25415683 0.16802396 0.12999533]
 [0.52390766 0.6376477  0.56979144 ... 0.13706596 0.22501472 0.26134282]]",5.0,1536.0,train,augmented
"[[0.13757919 0.09399353 0.0938798  ... 0.00881814 0.00959127 0.0138595 ]
 [0.1297212  0.12561995 0.08184637 ... 0.00997563 0.01370184 0.01194822]
 [0.08005894 0.06380519 0.04392968 ... 0.00924816 0.01073951 0.00851606]
 ...
 [0.6798115  0.6411914  0.47304386 ... 0.16100001 0.23858346 0.16153888]
 [0.66341513 0.6317505  0.60420126 ... 0.25222147 0.1836149  0.14719924]
 [0.5464394  0.64664197 0.59221154 ... 0.14924723 0.22112525 0.2606877 ]]",5.0,1536.0,train,augmented
"[[0.46666667 0.45882353 0.4509804  ... 0.11372549 0.08235294 0.05882353]
 [0.45490196 0.4509804  0.50980395 ... 0.08235294 0.05490196 0.05882353]
 [0.45490196 0.42745098 0.49803922 ... 0.09411765 0.06666667 0.07843138]
 ...
 [0.48235294 0.50588238 0.47058824 ... 0.12156863 0.13725491 0.12156863]
 [0.46666667 0.53333336 0.48627451 ... 0.13725491 0.09803922 0.13333334]
 [0.48235294 0.52156866 0.49803922 ... 0.10588235 0.08627451 0.03921569]]",2.0,2689.0,train,original
"[[0.3045775  0.28842705 0.26522109 ... 0.07192826 0.06490868 0.06884168]
 [0.29981133 0.29459763 0.28910175 ... 0.07122684 0.05379894 0.06454931]
 [0.29653099 0.32233402 0.29572651 ... 0.06229538 0.05746706 0.06297496]
 ...
 [0.38545546 0.37675208 0.3948462  ... 0.0790783  0.07223123 0.07374284]
 [0.36731204 0.3988381  0.3996307  ... 0.08020522 0.0812058  0.07977603]
 [0.3817026  0.40104842 0.38669735 ... 0.07335474 0.07558467 0.08189259]]",2.0,2689.0,train,reconstructed
"[[0.32099    0.25786987 0.30293038 ... 0.5875091  0.67856795 0.6354303 ]
 [0.31680855 0.38538593 0.36935365 ... 0.6125861  0.61158085 0.5921788 ]
 [0.29209545 0.3062358  0.26947147 ... 0.48232645 0.56698906 0.5329822 ]
 ...
 [0.222788   0.29247776 0.22095773 ... 0.04884578 0.04565065 0.04472515]
 [0.21986768 0.2428357  0.27523044 ... 0.04544652 0.04447436 0.04119993]
 [0.17702635 0.29641512 0.15597767 ... 0.04021537 0.03445792 0.063677  ]]",2.0,2689.0,train,augmented
"[[1.15238195e-02 1.00587672e-02 6.11920748e-03 ... 7.48942039e-05
  7.18655428e-05 7.25597420e-05]
 [1.85799021e-02 8.67968518e-03 9.45078582e-03 ... 9.65000436e-05
  9.54292045e-05 9.04023691e-05]
 [8.39754101e-03 4.12809849e-03 3.17204674e-03 ... 7.54709108e-05
  7.47491504e-05 4.00285207e-05]
 ...
 [5.24529099e-01 5.65076113e-01 4.81201142e-01 ... 5.46753667e-02
  9.17480588e-02 5.89326136e-02]
 [5.23092091e-01 5.26784539e-01 5.72487772e-01 ... 8.07448477e-02
  5.09425700e-02 3.72243375e-02]
 [3.99734914e-01 4.76621985e-01 4.74912196e-01 ... 8.00672770e-02
  1.06031485e-01 7.17172399e-02]]",2.0,2689.0,train,augmented
"[[1.9228932e-02 1.7623961e-02 1.1530693e-02 ... 2.1556862e-04
  1.9641944e-04 2.0720967e-04]
 [3.0180987e-02 1.5786169e-02 1.6259970e-02 ... 2.5601522e-04
  2.5093355e-04 2.4544107e-04]
 [1.5363819e-02 8.6536547e-03 6.7289523e-03 ... 2.1261429e-04
  2.0642897e-04 1.1738093e-04]
 ...
 [5.2795911e-01 5.5580860e-01 5.0150967e-01 ... 6.0935684e-02
  9.4772935e-02 6.7483351e-02]
 [5.2974826e-01 5.2301198e-01 5.7422060e-01 ... 8.4640980e-02
  5.8402728e-02 4.5894269e-02]
 [4.2390659e-01 4.9032938e-01 4.9432749e-01 ... 8.9167528e-02
  1.0885581e-01 7.5753599e-02]]",2.0,2689.0,train,augmented
"[[0.04313726 0.0627451  0.04313726 ... 0.52549022 0.70588237 0.74509805]
 [0.         0.00784314 0.03921569 ... 0.65098041 0.5411765  0.48235294]
 [0.12941177 0.00392157 0.07058824 ... 0.6901961  0.7764706  0.75294119]
 ...
 [0.09411765 0.0627451  0.         ... 0.67450982 0.64705884 0.5411765 ]
 [0.00784314 0.03921569 0.01568628 ... 0.68627453 0.72941178 0.72941178]
 [0.04313726 0.07058824 0.10588235 ... 0.67058825 0.63529414 0.69803923]]",5.0,1221.0,train,original
"[[0.11471581 0.09454724 0.09410904 ... 0.54836142 0.52811158 0.51943666]
 [0.09765188 0.10115799 0.08836216 ... 0.56992149 0.54485393 0.55434561]
 [0.09318323 0.08082794 0.07615136 ... 0.57750595 0.57877004 0.56788325]
 ...
 [0.09046327 0.07739104 0.07749508 ... 0.50046504 0.52985573 0.51290232]
 [0.08975103 0.0768829  0.08518378 ... 0.5166828  0.50050133 0.50546193]
 [0.10658784 0.09424565 0.08682291 ... 0.51322633 0.54220361 0.54094309]]",5.0,1221.0,train,reconstructed
"[[0.1209695  0.150881   0.17002846 ... 0.87642    0.8893552  0.9071208 ]
 [0.12399109 0.1596644  0.14208055 ... 0.90790576 0.90109473 0.90380603]
 [0.13472764 0.12198631 0.11946961 ... 0.8508167  0.888517   0.8662171 ]
 ...
 [0.03673893 0.04601649 0.0426752  ... 0.40729007 0.3875232  0.4330897 ]
 [0.04876316 0.03355188 0.05448276 ... 0.40093336 0.3014052  0.37294444]
 [0.04568274 0.05331113 0.03782876 ... 0.366883   0.35966477 0.3611783 ]]",5.0,1221.0,train,augmented
"[[0.00756861 0.00346629 0.00214945 ... 0.00335311 0.00291924 0.00263317]
 [0.00751071 0.00453464 0.00343244 ... 0.00420931 0.00409105 0.00306046]
 [0.00351414 0.00138806 0.00088411 ... 0.0043947  0.00439241 0.00239623]
 ...
 [0.16468623 0.11175037 0.06219215 ... 0.280879   0.38504702 0.26298314]
 [0.11086196 0.1255129  0.10555716 ... 0.35805663 0.26261806 0.20736015]
 [0.06605007 0.11781816 0.07000002 ... 0.3395183  0.39043674 0.47667322]]",5.0,1221.0,train,augmented
"[[0.01194444 0.00619913 0.00397151 ... 0.00944568 0.00778617 0.00727626]
 [0.01185563 0.00779987 0.00584805 ... 0.01116977 0.01050301 0.00819517]
 [0.00638809 0.0027866  0.00180918 ... 0.01193187 0.01220638 0.00703109]
 ...
 [0.16569555 0.11321966 0.06835271 ... 0.30650172 0.39703223 0.2917486 ]
 [0.11486109 0.12293096 0.1065924  ... 0.36823675 0.30248785 0.24906231]
 [0.07376456 0.12326637 0.0750028  ... 0.36433128 0.4121547  0.48824006]]",5.0,1221.0,train,augmented
"[[0.58039218 0.56470591 0.55686277 ... 0.05098039 0.08627451 0.09411765]
 [0.57647061 0.57647061 0.57254905 ... 0.04313726 0.07450981 0.09019608]
 [0.59215689 0.58823532 0.58039218 ... 0.03921569 0.0627451  0.09411765]
 ...
 [0.16078432 0.15294118 0.1254902  ... 0.04705882 0.05098039 0.05490196]
 [0.16862746 0.16078432 0.12941177 ... 0.02745098 0.03529412 0.04313726]
 [0.16862746 0.14901961 0.11372549 ... 0.03529412 0.03921569 0.03921569]]",1.0,611.0,train,original
"[[0.41864541 0.41190955 0.41687843 ... 0.35094225 0.36556581 0.35914099]
 [0.4142637  0.40646261 0.41262919 ... 0.34675777 0.35710907 0.34613249]
 [0.4217625  0.44798788 0.44019094 ... 0.35428068 0.34626278 0.3640255 ]
 ...
 [0.26893544 0.2629894  0.26152724 ... 0.28386846 0.29147661 0.27436483]
 [0.27631485 0.26936296 0.27566841 ... 0.25685579 0.30141374 0.28724176]
 [0.27349064 0.26615962 0.26205608 ... 0.2656959  0.28533727 0.29479715]]",1.0,611.0,train,reconstructed
"[[0.41088533 0.38591403 0.4381167  ... 0.8131033  0.83145964 0.8523882 ]
 [0.44400784 0.49565944 0.48744497 ... 0.8206798  0.8287021  0.8006668 ]
 [0.4126928  0.44897902 0.4153162  ... 0.74721074 0.8069441  0.7746752 ]
 ...
 [0.11737078 0.14401564 0.12599543 ... 0.18060757 0.20853944 0.21370867]
 [0.13730277 0.09753397 0.16722214 ... 0.1587961  0.15936075 0.14587481]
 [0.13050872 0.13991936 0.11363956 ... 0.15674244 0.156637   0.19760908]]",1.0,611.0,train,augmented
"[[0.03248461 0.02150487 0.0164352  ... 0.00056884 0.00073326 0.0005621 ]
 [0.03157341 0.02238236 0.0240771  ... 0.00077398 0.0008402  0.00075256]
 [0.01682103 0.0096825  0.00704084 ... 0.00067017 0.00056075 0.00045398]
 ...
 [0.26686832 0.25791526 0.17523527 ... 0.22423294 0.29093012 0.20426802]
 [0.22691366 0.30921638 0.24307357 ... 0.2894978  0.17915092 0.14798574]
 [0.15507095 0.24441004 0.1561779  ... 0.25167078 0.2951637  0.29316533]]",1.0,611.0,train,augmented
"[[0.0527232  0.03783494 0.03045353 ... 0.00164578 0.00208554 0.00159064]
 [0.05066282 0.03899103 0.04132345 ... 0.00211822 0.00227332 0.00209367]
 [0.03055011 0.01951975 0.01485372 ... 0.00194944 0.00161866 0.00137191]
 ...
 [0.27314994 0.26446903 0.1939966  ... 0.24620664 0.29691404 0.22840981]
 [0.23797265 0.31309173 0.2508159  ... 0.29830125 0.20199624 0.1761623 ]
 [0.17426418 0.25780705 0.17322552 ... 0.2710906  0.30624747 0.3026069 ]]",1.0,611.0,train,augmented
"[[0.03921569 0.05882353 0.07450981 ... 0.50196081 0.47843137 0.45882353]
 [0.04705882 0.05882353 0.05882353 ... 0.49803922 0.48235294 0.47058824]
 [0.07450981 0.05490196 0.03529412 ... 0.50196081 0.49019608 0.47843137]
 ...
 [0.05490196 0.05490196 0.05490196 ... 0.56862748 0.56078434 0.54509807]
 [0.05490196 0.03921569 0.03921569 ... 0.56862748 0.56078434 0.54509807]
 [0.05882353 0.04313726 0.05490196 ... 0.55686277 0.53333336 0.52941179]]",4.0,2389.0,train,original
"[[0.1268912  0.10968226 0.11138153 ... 0.42713055 0.43492541 0.41565806]
 [0.11702985 0.11401281 0.10603616 ... 0.43108672 0.44116548 0.44451061]
 [0.09784853 0.10315992 0.10810982 ... 0.45978388 0.46760389 0.46818838]
 ...
 [0.04889067 0.04180493 0.04278982 ... 0.54128617 0.55810595 0.5605368 ]
 [0.04845564 0.04191963 0.04212866 ... 0.54917312 0.54996467 0.56517047]
 [0.05636634 0.05034447 0.04818368 ... 0.56408399 0.57401222 0.56296688]]",4.0,2389.0,train,reconstructed
"[[0.1575882  0.18136112 0.20241468 ... 0.8763628  0.88098484 0.9057442 ]
 [0.17948622 0.19946939 0.1930184  ... 0.8949943  0.88239855 0.87597734]
 [0.16472015 0.18324983 0.16237669 ... 0.8393628  0.88770694 0.8477731 ]
 ...
 [0.03602449 0.0377387  0.03742639 ... 0.45006073 0.46356136 0.5251846 ]
 [0.04184726 0.025963   0.05381477 ... 0.45031354 0.35956275 0.42414194]
 [0.0465553  0.0394056  0.03956116 ... 0.41752017 0.43389535 0.42371172]]",4.0,2389.0,train,augmented
"[[0.00666484 0.00354513 0.00222421 ... 0.00227932 0.00282462 0.00173343]
 [0.00612757 0.00351923 0.00337388 ... 0.00296266 0.00336839 0.00263397]
 [0.00317967 0.00122917 0.0007872  ... 0.00349819 0.00265657 0.00200169]
 ...
 [0.07295021 0.06230902 0.02954844 ... 0.33614796 0.46526492 0.26851103]
 [0.05033048 0.07982311 0.0463729  ... 0.44360566 0.28335547 0.2380037 ]
 [0.02775607 0.06625116 0.02818334 ... 0.4250735  0.42597032 0.5233287 ]]",4.0,2389.0,train,augmented
"[[0.01059792 0.00629035 0.00412413 ... 0.00652941 0.0074959  0.00480513]
 [0.00981646 0.00606657 0.0057569  ... 0.00793209 0.00857588 0.00704168]
 [0.00595996 0.00248021 0.00164566 ... 0.00933275 0.00742937 0.00581244]
 ...
 [0.07231221 0.06244812 0.03227744 ... 0.35782546 0.46432316 0.29534137]
 [0.0513087  0.07670949 0.04663698 ... 0.44789866 0.3165439  0.28012857]
 [0.03099315 0.06897775 0.03041083 ... 0.44458145 0.43563244 0.529562  ]]",4.0,2389.0,train,augmented
"[[0.11372549 0.16862746 0.21176471 ... 0.06666667 0.17647059 0.10196079]
 [0.07843138 0.11764706 0.14117648 ... 0.08627451 0.36078432 0.25882354]
 [0.09803922 0.08235294 0.10980392 ... 0.05098039 0.09803922 0.05882353]
 ...
 [0.34117648 0.40784314 0.42352942 ... 0.16078432 0.05098039 0.05490196]
 [0.3882353  0.41568628 0.40784314 ... 0.13725491 0.09411765 0.09803922]
 [0.45882353 0.4509804  0.42352942 ... 0.10196079 0.05098039 0.04313726]]",2.0,442.0,train,original
"[[0.20172696 0.19382618 0.18271516 ... 0.15070142 0.14932269 0.15768555]
 [0.20154844 0.19308516 0.17473136 ... 0.14193025 0.15258029 0.15761811]
 [0.19912764 0.18784223 0.16959111 ... 0.12972365 0.13693871 0.14902665]
 ...
 [0.6241706  0.62096989 0.61424971 ... 0.14785361 0.14005058 0.14544186]
 [0.62105656 0.61148691 0.62531376 ... 0.13560775 0.15795928 0.149088  ]
 [0.60739565 0.62691671 0.60875082 ... 0.14527445 0.153153   0.15753321]]",2.0,442.0,train,reconstructed
"[[0.26343694 0.18679552 0.21516533 ... 0.6710483  0.77527434 0.7322587 ]
 [0.22376864 0.25906178 0.29888913 ... 0.73430514 0.72155666 0.74905926]
 [0.21406847 0.20375721 0.18046139 ... 0.65525764 0.7012173  0.6952161 ]
 ...
 [0.3961512  0.41425776 0.4089117  ... 0.11587504 0.1116934  0.10817525]
 [0.34859076 0.34701458 0.44641787 ... 0.09311777 0.09359272 0.08923794]
 [0.31382513 0.39465037 0.29950365 ... 0.11628283 0.08243607 0.12444564]]",2.0,442.0,train,augmented
"[[6.7902277e-03 6.3048396e-03 4.7907908e-03 ... 1.7505702e-04
  1.7238324e-04 2.0103790e-04]
 [9.9864881e-03 5.4024886e-03 4.2622359e-03 ... 1.7962523e-04
  2.8034457e-04 1.9269122e-04]
 [5.1370664e-03 2.7570243e-03 1.7934616e-03 ... 1.3664085e-04
  1.5895387e-04 1.2336999e-04]
 ...
 [6.4392108e-01 6.8667847e-01 5.5046529e-01 ... 1.1053754e-01
  1.9791684e-01 1.0681472e-01]
 [6.5579212e-01 6.4949864e-01 6.4622468e-01 ... 2.0068525e-01
  1.0380047e-01 8.9574888e-02]
 [4.8842412e-01 6.2485963e-01 6.0719305e-01 ... 1.2800321e-01
  2.0505504e-01 1.7906801e-01]]",2.0,442.0,train,augmented
"[[1.13365091e-02 1.12427110e-02 9.05249640e-03 ... 5.04552328e-04
  4.87354031e-04 5.68649091e-04]
 [1.65098477e-02 9.66177229e-03 7.48868193e-03 ... 4.90221719e-04
  7.60163413e-04 5.28994657e-04]
 [9.59259830e-03 5.61736710e-03 3.82214249e-03 ... 3.92436865e-04
  4.56122798e-04 3.70229653e-04]
 ...
 [6.55299842e-01 6.95961058e-01 5.84914565e-01 ... 1.22390307e-01
  2.03536764e-01 1.19975030e-01]
 [6.71201825e-01 6.55265629e-01 6.59503937e-01 ... 2.07436964e-01
  1.18319646e-01 1.07557707e-01]
 [5.22857249e-01 6.46563232e-01 6.38837039e-01 ... 1.40326753e-01
  2.12570921e-01 1.86412156e-01]]",2.0,442.0,train,augmented
"[[0.4509804  0.47843137 0.48235294 ... 0.03137255 0.         0.05882353]
 [0.4627451  0.47450981 0.43137255 ... 0.03137255 0.03921569 0.05490196]
 [0.47843137 0.48235294 0.48235294 ... 0.02745098 0.03529412 0.01960784]
 ...
 [0.02745098 0.02745098 0.02745098 ... 0.09019608 0.09411765 0.02745098]
 [0.07450981 0.05882353 0.03529412 ... 0.05098039 0.07843138 0.04705882]
 [0.04313726 0.02745098 0.00784314 ... 0.04705882 0.07058824 0.19607843]]",4.0,1800.0,train,original
"[[0.56946385 0.60654956 0.59611553 ... 0.13666999 0.13247636 0.12165886]
 [0.60006356 0.5994125  0.59623563 ... 0.12638627 0.12483838 0.12521619]
 [0.57014579 0.55035043 0.58789235 ... 0.1209733  0.13325228 0.1306888 ]
 ...
 [0.14116479 0.13302757 0.1221495  ... 0.13152908 0.15415618 0.14526892]
 [0.14911573 0.12281442 0.12307765 ... 0.12655136 0.15510528 0.14903882]
 [0.14036387 0.12674749 0.12871732 ... 0.1368496  0.13803017 0.16055034]]",4.0,1800.0,train,reconstructed
"[[0.5377739  0.5572844  0.49428105 ... 0.65277636 0.6811983  0.6710829 ]
 [0.5957183  0.63995516 0.64062303 ... 0.6592012  0.66334385 0.61697173]
 [0.57369095 0.5069575  0.5510173  ... 0.5480979  0.6370843  0.57866734]
 ...
 [0.05291341 0.08151484 0.05828302 ... 0.08641369 0.09592836 0.09994259]
 [0.06629604 0.03912151 0.06885623 ... 0.06192236 0.08901152 0.06951854]
 [0.06315941 0.06570219 0.05040414 ... 0.08644339 0.07752494 0.113051  ]]",4.0,1800.0,train,augmented
"[[5.4716039e-02 4.0210355e-02 3.8069934e-02 ... 1.3413039e-04
  1.7403580e-04 1.3866680e-04]
 [5.8981504e-02 4.6283763e-02 4.4369496e-02 ... 1.9394724e-04
  2.0032056e-04 1.9725610e-04]
 [3.5540815e-02 2.2434622e-02 1.7589642e-02 ... 1.4894793e-04
  1.4114812e-04 9.5492556e-05]
 ...
 [2.1313302e-01 1.7906040e-01 1.1512373e-01 ... 1.3804576e-01
  1.8755862e-01 1.5093800e-01]
 [1.7975825e-01 2.3361349e-01 1.7582051e-01 ... 2.1744341e-01
  1.2189368e-01 1.4088118e-01]
 [9.6391894e-02 1.6526517e-01 9.8584138e-02 ... 1.5606806e-01
  1.7187965e-01 2.0813586e-01]]",4.0,1800.0,train,augmented
"[[0.0892197  0.07136256 0.06998697 ... 0.00039214 0.00047573 0.00038181]
 [0.09485916 0.08158177 0.07707714 ... 0.00053762 0.000524   0.00053433]
 [0.06575475 0.0445247  0.03703095 ... 0.00043457 0.00040047 0.00028261]
 ...
 [0.22016951 0.18588401 0.13046941 ... 0.1497759  0.1904944  0.16832526]
 [0.18709911 0.24012865 0.181475   ... 0.21756065 0.13721345 0.16310877]
 [0.11204995 0.17495535 0.11297036 ... 0.17234637 0.17934735 0.20922174]]",4.0,1800.0,train,augmented
"[[0.65098041 0.66666669 0.66666669 ... 0.76862746 0.76862746 0.7764706 ]
 [0.67058825 0.69803923 0.69411767 ... 0.80000001 0.81176472 0.80392158]
 [0.66274512 0.68235296 0.69411767 ... 0.80000001 0.82352942 0.82745099]
 ...
 [0.10196079 0.09019608 0.07450981 ... 0.08627451 0.09411765 0.09803922]
 [0.14509805 0.12941177 0.09411765 ... 0.06666667 0.0627451  0.09019608]
 [0.16470589 0.14509805 0.09411765 ... 0.09411765 0.09803922 0.10196079]]",2.0,972.0,train,original
